Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00        2     0.00     0.00  std::_Rb_tree_iterator<std::pair<std::string const, Catch::TagInfo> > std::_Rb_tree<std::string, std::pair<std::string const, Catch::TagInfo>, std::_Select1st<std::pair<std::string const, Catch::TagInfo> >, std::less<std::string>, std::allocator<std::pair<std::string const, Catch::TagInfo> > >::_M_insert_<std::pair<std::string, Catch::TagInfo> >(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<std::string, Catch::TagInfo>&&)
  0.00      0.00     0.00        2     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, Catch::TagAlias>, std::_Select1st<std::pair<std::string const, Catch::TagAlias> >, std::less<std::string>, std::allocator<std::pair<std::string const, Catch::TagAlias> > >::~_Rb_tree()
  0.00      0.00     0.00        2     0.00     0.00  std::_Rb_tree_iterator<std::pair<std::string const, Catch::IGeneratorsForTest*> > std::_Rb_tree<std::string, std::pair<std::string const, Catch::IGeneratorsForTest*>, std::_Select1st<std::pair<std::string const, Catch::IGeneratorsForTest*> >, std::less<std::string>, std::allocator<std::pair<std::string const, Catch::IGeneratorsForTest*> > >::_M_insert_<std::pair<std::string, Catch::IGeneratorsForTest*> >(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<std::string, Catch::IGeneratorsForTest*>&&)
  0.00      0.00     0.00        2     0.00     0.00  std::basic_ios<wchar_t, std::char_traits<wchar_t> >::basic_ios(std::basic_streambuf<wchar_t, std::char_traits<wchar_t> >*)
  0.00      0.00     0.00        2     0.00     0.00  void std::_Construct<Catch::Ptr<Catch::TestCaseTracking::ITracker>, Catch::Ptr<Catch::TestCaseTracking::ITracker>&>(Catch::Ptr<Catch::TestCaseTracking::ITracker>*, Catch::Ptr<Catch::TestCaseTracking::ITracker>&)
  0.00      0.00     0.00        2     0.00     0.00  void std::__move_median_first<__gnu_cxx::__normal_iterator<Catch::TestCase*, std::vector<Catch::TestCase, std::allocator<Catch::TestCase> > > >(__gnu_cxx::__normal_iterator<Catch::TestCase*, std::vector<Catch::TestCase, std::allocator<Catch::TestCase> > >, __gnu_cxx::__normal_iterator<Catch::TestCase*, std::vector<Catch::TestCase, std::allocator<Catch::TestCase> > >, __gnu_cxx::__normal_iterator<Catch::TestCase*, std::vector<Catch::TestCase, std::allocator<Catch::TestCase> > >)
  0.00      0.00     0.00        2     0.00     0.00  Catch::Clara::Parser::Token* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Catch::Clara::Parser::Token const*, std::vector<Catch::Clara::Parser::Token, std::allocator<Catch::Clara::Parser::Token> > >, Catch::Clara::Parser::Token*, Catch::Clara::Parser::Token>(__gnu_cxx::__normal_iterator<Catch::Clara::Parser::Token const*, std::vector<Catch::Clara::Parser::Token, std::allocator<Catch::Clara::Parser::Token> > >, __gnu_cxx::__normal_iterator<Catch::Clara::Parser::Token const*, std::vector<Catch::Clara::Parser::Token, std::allocator<Catch::Clara::Parser::Token> > >, Catch::Clara::Parser::Token*, std::allocator<Catch::Clara::Parser::Token>&)
  0.00      0.00     0.00        2     0.00     0.00  IntElement* std::__uninitialized_copy_a<IntElement const*, IntElement*, IntElement>(IntElement const*, IntElement const*, IntElement*, std::allocator<IntElement>&)
  0.00      0.00     0.00        2     0.00     0.00  Catch::Ptr<Catch::IReporterFactory>* std::__uninitialized_copy_a<Catch::Ptr<Catch::IReporterFactory>*, Catch::Ptr<Catch::IReporterFactory>*, Catch::Ptr<Catch::IReporterFactory> >(Catch::Ptr<Catch::IReporterFactory>*, Catch::Ptr<Catch::IReporterFactory>*, Catch::Ptr<Catch::IReporterFactory>*, std::allocator<Catch::Ptr<Catch::IReporterFactory> >&)
  0.00      0.00     0.00        2     0.00     0.00  void std::__uninitialized_default_n_a<std::string*, unsigned int, std::string>(std::string*, unsigned int, std::allocator<std::string>&)
  0.00      0.00     0.00        2     0.00     0.00  std::_Rb_tree_iterator<std::pair<std::string const, Catch::IGeneratorsForTest*> >&& std::forward<std::_Rb_tree_iterator<std::pair<std::string const, Catch::IGeneratorsForTest*> > >(std::remove_reference<std::_Rb_tree_iterator<std::pair<std::string const, Catch::IGeneratorsForTest*> > >::type&)
  0.00      0.00     0.00        1     0.00     0.00  IntElement::IntElement()
  0.00      0.00     0.00        1     0.00     0.00  SquareMatrix::operator=(SquareMatrix const&)
  0.00      0.00     0.00        1     0.00     0.00  SquareMatrix::operator-=(SquareMatrix const&)
  0.00      0.00     0.00        1     0.00     0.00  Tbc::Text::spliceLine(unsigned int, std::string&, unsigned int)
  0.00      0.00     0.00        1     0.00     0.00  Catch::CoutStream::CoutStream()
  0.00      0.00     0.00        1     0.00     0.00  Catch::CoutStream::~CoutStream()
  0.00      0.00     0.00        1     0.00     0.00  Catch::FileStream::~FileStream()
  0.00      0.00     0.00        1     0.00     0.00  Catch::XmlReporter::testGroupStarting(Catch::GroupInfo const&)
  0.00      0.00     0.00        1     0.00     0.00  Catch::filterTests(std::vector<Catch::TestCase, std::allocator<Catch::TestCase> > const&, Catch::TestSpec const&, Catch::IConfig const&)
  0.00      0.00     0.00        1     0.00     0.00  Catch::IRegistryHub::~IRegistryHub()
  0.00      0.00     0.00        1     0.00     0.00  Catch::TestRegistry::TestRegistry()
  0.00      0.00     0.00        1     0.00     0.00  Catch::addListeners(Catch::Ptr<Catch::IConfig const> const&, Catch::Ptr<Catch::IStreamingReporter>)
  0.00      0.00     0.00        1     0.00     0.00  Catch::makeReporter(Catch::Ptr<Catch::Config> const&)
  0.00      0.00     0.00        1     0.00     0.00  Catch::AssertionInfo::AssertionInfo(std::string const&, Catch::SourceLineInfo const&, std::string const&, Catch::ResultDisposition::Flags)
  0.00      0.00     0.00        1     0.00     0.00  Catch::JunitReporter::~JunitReporter()
  0.00      0.00     0.00        1     0.00     0.00  Catch::StreamBufBase::~StreamBufBase()
  0.00      0.00     0.00        1     0.00     0.00  Catch::TestCaseStats::~TestCaseStats()
  0.00      0.00     0.00        1     0.00     0.00  Catch::TestGroupStats::~TestGroupStats()
  0.00      0.00     0.00        1     0.00     0.00  Catch::createReporter(std::string const&, Catch::Ptr<Catch::Config> const&)
  0.00      0.00     0.00        1     0.00     0.00  Catch::toLowerInPlace(std::string&)
  0.00      0.00     0.00        1     0.00     0.00  Catch::CompactReporter::AssertionPrinter::print()
  0.00      0.00     0.00        1     0.00     0.00  Catch::CompactReporter::~CompactReporter()
  0.00      0.00     0.00        1     0.00     0.00  Catch::ConsoleReporter::sectionEnded(Catch::SectionStats const&)
  0.00      0.00     0.00        1     0.00     0.00  Catch::ConsoleReporter::AssertionPrinter::AssertionPrinter(std::ostream&, Catch::AssertionStats const&, bool)
  0.00      0.00     0.00        1     0.00     0.00  Catch::ConsoleReporter::~ConsoleReporter()
  0.00      0.00     0.00        1     0.00     0.00  Catch::IMutableContext::~IMutableContext()
  0.00      0.00     0.00        1     0.00     0.00  Catch::IReporterFactory::~IReporterFactory()
  0.00      0.00     0.00        1     0.00     0.00  Catch::TagAliasRegistry::add(char const*, char const*, Catch::SourceLineInfo const&)
  0.00      0.00     0.00        1     0.00     0.00  Catch::TagAliasRegistry::get()
  0.00      0.00     0.00        1     0.00     0.00  Catch::TestCaseTracking::TrackerContext::currentTracker()
  0.00      0.00     0.00        1     0.00     0.00  Catch::getResultCapture()
  0.00      0.00     0.00        1     0.00     0.00  Catch::IReporterRegistry::~IReporterRegistry()
  0.00      0.00     0.00        1     0.00     0.00  Catch::ITagAliasRegistry::~ITagAliasRegistry()
  0.00      0.00     0.00        1     0.00     0.00  Catch::ITestCaseRegistry::~ITestCaseRegistry()
  0.00      0.00     0.00        1     0.00     0.00  Catch::MultipleReporters::sectionStarting(Catch::SectionInfo const&)
  0.00      0.00     0.00        1     0.00     0.00  Catch::MultipleReporters::testCaseStarting(Catch::TestCaseInfo const&)
  0.00      0.00     0.00        1     0.00     0.00  Catch::MultipleReporters::assertionStarting(Catch::AssertionInfo const&)
  0.00      0.00     0.00        1     0.00     0.00  Catch::MultipleReporters::testGroupStarting(Catch::GroupInfo const&)
  0.00      0.00     0.00        1     0.00     0.00  Catch::MultipleReporters::noMatchingTestCases(std::string const&)
  0.00      0.00     0.00        1     0.00     0.00  Catch::IStreamingReporter::IStreamingReporter()
  0.00      0.00     0.00        1     0.00     0.00  Catch::IExceptionTranslator::~IExceptionTranslator()
  0.00      0.00     0.00        1     0.00     0.00  Catch::StreamingReporterBase::StreamingReporterBase(Catch::ReporterConfig const&)
  0.00      0.00     0.00        1     0.00     0.00  Catch::StreamingReporterBase::~StreamingReporterBase()
  0.00      0.00     0.00        1     0.00     0.00  Catch::getMutableRegistryHub()
  0.00      0.00     0.00        1     0.00     0.00  Catch::CumulativeReporterBase::Node<Catch::TestCaseStats, Catch::CumulativeReporterBase::SectionNode>::~Node()
  0.00      0.00     0.00        1     0.00     0.00  Catch::CumulativeReporterBase::Node<Catch::TestGroupStats, Catch::CumulativeReporterBase::Node<Catch::TestCaseStats, Catch::CumulativeReporterBase::SectionNode> >::~Node()
  0.00      0.00     0.00        1     0.00     0.00  Catch::CumulativeReporterBase::~CumulativeReporterBase()
  0.00      0.00     0.00        1     0.00     0.00  Catch::RegistrarForTagAliases::RegistrarForTagAliases(char const*, char const*, Catch::SourceLineInfo const&)
  0.00      0.00     0.00        1     0.00     0.00  Catch::Ptr<Catch::TestCaseTracking::ITracker>::swap(Catch::Ptr<Catch::TestCaseTracking::ITracker>&)
  0.00      0.00     0.00        1     0.00     0.00  Catch::Ptr<Catch::TestCaseTracking::ITracker>::Ptr(Catch::TestCaseTracking::ITracker*)
  0.00      0.00     0.00        1     0.00     0.00  Catch::Ptr<Catch::TestCaseTracking::ITracker>::~Ptr()
  0.00      0.00     0.00        1     0.00     0.00  Catch::Ptr<Catch::IStreamingReporter>::Ptr(Catch::Ptr<Catch::IStreamingReporter> const&)
  0.00      0.00     0.00        1     0.00     0.00  void Catch::Clara::CommandLine<Catch::ConfigData>::ArgBuilder::bind<Catch::ConfigData>(void (*)(Catch::ConfigData&))
  0.00      0.00     0.00        1     0.00     0.00  void Catch::Clara::CommandLine<Catch::ConfigData>::ArgBuilder::bind<Catch::ConfigData, std::string const&>(void (*)(Catch::ConfigData&, std::string const&), std::string const&)
  0.00      0.00     0.00        1     0.00     0.00  void Catch::Clara::CommandLine<Catch::ConfigData>::ArgBuilder::bind<Catch::ConfigData, int>(void (*)(Catch::ConfigData&, int), std::string const&)
  0.00      0.00     0.00        1     0.00     0.00  Catch::Clara::Detail::BoundDataMember<Catch::ConfigData, std::string>::BoundDataMember(std::string Catch::ConfigData::*)
  0.00      0.00     0.00        1     0.00     0.00  Catch::Clara::Parser::handleNone(unsigned int, char)
  0.00      0.00     0.00        1     0.00     0.00  Catch::Clara::Parser::handlePositional(unsigned int, char, std::string const&, std::vector<Catch::Clara::Parser::Token, std::allocator<Catch::Clara::Parser::Token> >&)
  0.00      0.00     0.00        1     0.00     0.00  Catch::Timer::Timer()
  0.00      0.00     0.00        1     0.00     0.00  Catch::Option<Catch::TestRunInfo>::operator->()
  0.00      0.00     0.00        1     0.00     0.00  Catch::Option<Catch::TestCaseInfo>::reset()
  0.00      0.00     0.00        1     0.00     0.00  Catch::Option<Catch::TestCaseInfo>::Option()
  0.00      0.00     0.00        1     0.00     0.00  Catch::Option<Catch::TestCaseInfo>::operator=(Catch::TestCaseInfo const&)
  0.00      0.00     0.00        1     0.00     0.00  Catch::Option<Catch::TagAlias>::reset()
  0.00      0.00     0.00        1     0.00     0.00  Catch::Context::getGeneratorsForCurrentTest()
  0.00      0.00     0.00        1     0.00     0.00  Catch::Context::~Context()
  0.00      0.00     0.00        1     0.00     0.00  Catch::IRunner::~IRunner()
  0.00      0.00     0.00        1     0.00     0.00  Catch::IShared::~IShared()
  0.00      0.00     0.00        1     0.00     0.00  Catch::IContext::~IContext()
  0.00      0.00     0.00        1     0.00     0.00  Catch::Matchers::Impl::MatcherImpl<Catch::Matchers::Impl::StdString::EndsWith, std::string>::~MatcherImpl()
  0.00      0.00     0.00        1     0.00     0.00  Catch::Matchers::Impl::Generic::AllOf<std::string>::~AllOf()
  0.00      0.00     0.00        1     0.00     0.00  Catch::Matchers::Impl::StdString::CasedString::CasedString(std::string const&, Catch::CaseSensitive::Choice)
  0.00      0.00     0.00        1     0.00     0.00  Catch::TestSpec::TagPattern::~TagPattern()
  0.00      0.00     0.00        1     0.00     0.00  Catch::TestSpec::TagPattern::~TagPattern()
  0.00      0.00     0.00        1     0.00     0.00  Catch::TestSpec::NamePattern::~NamePattern()
  0.00      0.00     0.00        1     0.00     0.00  Catch::TestSpec::ExcludedPattern::~ExcludedPattern()
  0.00      0.00     0.00        1     0.00     0.00  Catch::contains(std::string const&, std::string const&)
  0.00      0.00     0.00        1     0.00     0.00  Catch::ITestCase::~ITestCase()
  0.00      0.00     0.00        1     0.00     0.00  Catch::XmlWriter& Catch::XmlWriter::writeAttribute<char [4]>(std::string const&, char const (&) [4])
  0.00      0.00     0.00        1     0.00     0.00  Catch::matchTest(Catch::TestCase const&, Catch::TestSpec const&, Catch::IConfig const&)
  0.00      0.00     0.00        1     0.00     0.00  Catch::toLowerCh(char)
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<Catch::Ptr<Catch::TestCaseTracking::ITracker> >::allocate(unsigned int, void const*)
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<Catch::Ptr<Catch::IStreamingReporter> >::~new_allocator()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<Catch::Ptr<Catch::CumulativeReporterBase::SectionNode> >::deallocate(Catch::Ptr<Catch::CumulativeReporterBase::SectionNode>*, unsigned int)
  0.00      0.00     0.00        1     0.00     0.00  _ZN9__gnu_cxx13new_allocatorIN5Catch3PtrINS1_22CumulativeReporterBase4NodeINS1_12TestRunStatsENS4_INS1_14TestGroupStatsENS4_INS1_13TestCaseStatsENS3_11SectionNodeEEEEEEEEEE9constructISC_IRKSC_EEEvPT_DpOT0_
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<Catch::Ptr<Catch::CumulativeReporterBase::Node<Catch::TestGroupStats, Catch::CumulativeReporterBase::Node<Catch::TestCaseStats, Catch::CumulativeReporterBase::SectionNode> > > >::~new_allocator()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<Catch::TestSpec::Filter>::new_allocator(__gnu_cxx::new_allocator<Catch::TestSpec::Filter> const&)
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<Catch::TestCaseTracking::ITracker*>::allocate(unsigned int, void const*)
  0.00      0.00     0.00        1     0.00     0.00  _ZN9__gnu_cxx13new_allocatorIPN5Catch16TestCaseTracking8ITrackerEE9constructIS4_IS4_EEEvPT_DpOT0_
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::string>::~new_allocator()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::stdio_filebuf<wchar_t, std::char_traits<wchar_t> >::file()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::stdio_sync_filebuf<char, std::char_traits<char> >::pbackfail(int)
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::__concurrence_broadcast_error::~__concurrence_broadcast_error()
  0.00      0.00     0.00        1     0.00     0.00  bool __gnu_cxx::operator!=<IntElement const*, std::vector<IntElement, std::allocator<IntElement> > >(__gnu_cxx::__normal_iterator<IntElement const*, std::vector<IntElement, std::allocator<IntElement> > > const&, __gnu_cxx::__normal_iterator<IntElement const*, std::vector<IntElement, std::allocator<IntElement> > > const&)
  0.00      0.00     0.00        1     0.00     0.00  bool __gnu_cxx::operator!=<Catch::AssertionStats const*, std::vector<Catch::AssertionStats, std::allocator<Catch::AssertionStats> > >(__gnu_cxx::__normal_iterator<Catch::AssertionStats const*, std::vector<Catch::AssertionStats, std::allocator<Catch::AssertionStats> > > const&, __gnu_cxx::__normal_iterator<Catch::AssertionStats const*, std::vector<Catch::AssertionStats, std::allocator<Catch::AssertionStats> > > const&)
  0.00      0.00     0.00        1     0.00     0.00  bool __gnu_cxx::operator!=<Catch::ConsoleReporter::SummaryColumn const*, std::vector<Catch::ConsoleReporter::SummaryColumn, std::allocator<Catch::ConsoleReporter::SummaryColumn> > >(__gnu_cxx::__normal_iterator<Catch::ConsoleReporter::SummaryColumn const*, std::vector<Catch::ConsoleReporter::SummaryColumn, std::allocator<Catch::ConsoleReporter::SummaryColumn> > > const&, __gnu_cxx::__normal_iterator<Catch::ConsoleReporter::SummaryColumn const*, std::vector<Catch::ConsoleReporter::SummaryColumn, std::allocator<Catch::ConsoleReporter::SummaryColumn> > > const&)
